flowering_season,plant_id,notes,origin,description,flowering,spacing,growth_rate,native,nickname,height,hebrew_name,latin_name,image_url,evergreen,duplicate_of,plant_type,water,climate_zones,resistance,duplicate_status,foliage,flower_color,uniqueness,light,letter,family,coastal,care,id,created_date,updated_date,created_by_id,created_by,is_sample
בחורף ובאביב,1333,יוצר ספיח,"זן גנני, אגן הים התיכון, דרום אירופה",גבעול זקוף ראשי המתפצל לגבעולים נוספים,פרח מלא,"20 ס""מ",מהיר,לא,,"60-50 ס""מ",לוע-ארי גדול 'מאדאם בטרפליי' (פרח מלא),Antirrhinum majus 'Madame Butterfly',https://www.meltser.co.il/pics/plant-3396-1.jpg,עונתי חורף,,עונתיים של חורף,בינונית,כל אזורי הארץ,עמיד בקרה,,אזמלנית-מוארכת,שלל צבעים,פריחה מעניינת,קרינת שמש ישירה או הצללה חלקית,ל,משפחת הלחכיים - Plantaginaceae,,הסרת פרחים נבולים וגבעולים יבשים מעודדת פריחה נוספת,69a3f3e0e296b2db5d2b9d6d,2026-03-01T08:08:00.055000,2026-07-11T22:43:57.931000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בחורף ובאביב,1332,צורת הפרח משתנה מעט לפי הזן,אגן הים התיכון,גבעול זקוף ראשי המתפצל לגבעולים נוספים,לאורך הגבעול,"30-20 ס""מ",מהיר,לא,,"80-50 ס""מ",לוע-ארי גדול זנים בינוניים וגבוהים,"Antirrhinum A.majus, medium & tall cvs. (Medium & tall cvs.)",https://www.meltser.co.il/pics/plant-2971-1.jpg,עונתי חורף,,עונתיים של חורף,בינונית,כל אזורי הארץ,עמיד לקרה,,אזמלנית-מוארכת,שלל צבעים,,קרינת שמש ישירה או הצללה חלקית,ל,משפחת הלחכיים - Plantaginaceae,,הסרת פרחים נבולים וגבעולים יבשים מעודדת פריחה נוספת,69a3f3dfd12b6554c00984e8,2026-03-01T08:07:59.206000,2026-07-11T22:43:57.234000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"בחורף, באביב ותחילת הקיץ",1331,"צמח דו-שנתי על-פי רוב, בגינה מושקית ממשיך לצמוח גם בקיץ",אגן הים התיכון,עונתי- חורפי,,"30-20 ס""מ",מהיר,כן,לוע-ארי בר,"80-40 ס""מ",לוע-ארי גדול תת-מין מפותל (טיפוס הבר),Antirrhinum majus ssp. tortusum,https://www.meltser.co.il/pics/plant-2684-1.jpg,צמח דו-שנתי על פי-רוב,,עונתיים של חורף,בינונית,כל אזורי הארץ,,,אזמלנית מוארכת,"סגול, ורוד",,קרינת שמש ישירה או הצללה חלקית,ל,משפחת הלועניתיים - Scrophulariaceae,,יש לגזום בסתיו לקבלת שיח קומפקטי,69a3f3deef0fd94772564aa5,2026-03-01T08:07:58.487000,2026-07-11T22:43:56.533000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,3010,,,,,,,לא,,,לוע ארי ננסי נשפך,,https://www.meltser.co.il/pics/plant-5390-1.jpg,,,עונתיים של חורף,,,,,,,,,ל,,,,69a3f3dd7f2e1d9ba54b87d9,2026-03-01T08:07:57.776000,2026-07-11T22:43:55.839000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"בסתיו ובאביב שופעת, פחותה בקיץ",1299,"צמח חזק, יוצר ספיח קל חלקו התחתון של הצמח מעוצה סובל מהשקייה עודפת","מערב טקסס, מקסיקו",רב-שנתי כריתי-מבודר,קטנה דמוית-סביון,"כ-50 ס""מ",מהיר,לא,,"כ-50 ס""מ",כריזקטיניה מקסיקנית,Chryscatinia mexicana,https://www.meltser.co.il/pics/plant-3302-1.jpg,ירוק-עד,,רב-שנתיים בשרניים,"מועטה, חסכוני במים",כל אזורי הארץ,"עמיד לקור עד 10- מעלות, עמיד לחום וליובש",,"מוארכת ודקה, ירוקה-כהה וארומטית במעיכה או כאשר מתיזים עליה מים",צהוב,,קרינת שמש ישירה או הצללה חלקית,כ,משפחת המורכבים - Asteraceae,,גיזום-חידוש מדי שנתיים שלוש באביב המוקדם למניעת התעצות מוגזמת,69a3f3bbc7a72f3bdb4933e7,2026-03-01T08:07:23.562000,2026-07-11T22:41:44.641000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",2636,ענפים שמוטים בצורה בכותית,"טקסס, אריזונה, המדבריות הדרום-מערביים של ארצות הברית וצפון-מקסיקו",שיח גדול או עץ קטן,פרחים גדולים דמויי משפך,2-4 מ',מהיר,לא,,5-7 מ',כילופסיס סרגלי,Chilopsis linearis,https://www.meltser.co.il/pics/plant-5101-1.jpg,נשיר,,שיחים,"מועטה, חסכוני במים אך נהנה מהשקיית עזר בקיץ",כל אזורי הארץ,זקוקים לניקוז טוב,,"ירוקה, דמויית אזמל נטויה כלפי מטה",גווני ורוד,"מושך צופיות, פריחה בולטת",קרינת שמש ישירה,כ,משפחת הביגנוניים -,,"עיצוב על מספר גזעים ""נקיים"" מענפונים",69a3f3ba2c1da9e37b710a52,2026-03-01T08:07:22.844000,2026-07-11T22:41:43.956000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,1281,"צמח עמיד, יוצר ספיח רב הפרי קישוטי ביותר בסתיו, בעת שצבעו משתנה",צפון מזרח ארצות הברית,דגני זקוף-גביעי,שיבוליות קישוטיות,"80 ס""מ",מהיר,לא,,1 מ',כסמנתיון רחב-עלים,Chasmanthium latifolium,https://www.meltser.co.il/pics/plant-2662-1.jpg,רדום,,דגניים ודומיהם,בינונית,כל אזורי הארץ,,,דומה לעלוות חזרן (במבוק),ירוק המשתנה לחום,,קרינת שמש ישירה עד הצללה מלאה,כ,משפחת הדגניים - Poaceae,,גיזום-חידוש לאחר החורף,69a3f3ba543d0da26390c4ef,2026-03-01T08:07:22.125000,2026-07-11T22:41:43.254000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2181,,,,,,,לא,,,כריזנתמה,ראה-חרצית הגננים,,,,,,,,,,,,,כ,,,,69a3f3b9626d1648655d043d,2026-03-01T08:07:21.419000,2026-07-11T22:41:42.569000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
סוף קיץ תחילת סתיו,2381,בכוריסיה בגזע שאינו ישר ומתעקם בחלקו העליון הגזע ירוק בשנותיו הראשונות וקוציו חדים לכוריסיה הבקבוקית גזע נפוח כבקבוק היכול להגיע לקוטר של 2 מטר הפרחים מכוסים בשיער רך,"פרו, ארגנטינה",עץ,דמויי חצוצרה גדולה באגדים בקדמת הענפים,9-7 מ',מהיר,לא,,15-8 מ',כוריסיה בקבוקית,Chorisia,https://www.meltser.co.il/pics/plant-5521-1.jpg,נשיר,,עצים,בינונית-מרובה,כל אזורי הארץ החמים והחופשיים מקרה,קרקע מנוקזת,,"עלעלים מוארכים, או דמויי ביצה הפוכה, מחודדים ומשוננים",לבן עד צהבהב לעיתים עם כתם חום במרכז,"גזע פיסולי, פריחה בולטת, פריחה ממושכת, פירות דקורטיביים",קרינת שמש ישירה,כ,משפחת הבומבקיים -,,,69a3f3b8b299d3bed3fb0b66,2026-03-01T08:07:20.652000,2026-07-11T22:41:41.876000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
סוף קיץ תחילת סתיו,2382,בכוריסיה בגזע שאינו ישר ומתעקם בחלקו העליון הגזע ירוק בשנותיו הראשונות וקוציו חדים הפרחים מכוסים בשער רך וצפוף לכוריסיה ההדורה גזע גלילי היכול להגיע לקוטר של 1.8 מטר,"ברזיל, ארגנטינה",עץ,דמויי חצוצרה גדולה באגדים בקדמת הענפים,9-7 מ',מהיר,לא,,15-8 מ',כוריסיה הדורה,Chorisia speciosa,https://www.meltser.co.il/pics/plant-5522-1.jpg,נשיר,,עצים,מועטה-בינונית,כל אזורי הארץ החמים והחופשיים מקרה,"אוהבת חום, סובלת מקור ממושך",,"מסורגת כפנית, דמויי אזמל מחודדים ומשוננים",גוני ורוד או לבן עם פסים ורודים,"בעל צורה פיסולית, פריחה מרהיבה, פריחה ממושכת, פירות דקורטיביים",קרינת שמש ישירה,כ,משפחת הבומבקיים -,,קרקע מנוקזת,69a3f3b77d3787da146eecaa,2026-03-01T08:07:19.936000,2026-07-11T22:41:41.151000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,1285,,,תבלינים,סוככנית,,,לא,קימל,"60-50 ס""מ",כרוויה תרבותית (קימל),Carum carvi,,,,צמחי תבלין וריח,בינונית,,,,,לבן,,קרינת שמש ישירה,כ,,,,69a3f3b794489a2b8579c57c,2026-03-01T08:07:19.191000,2026-07-11T22:41:40.470000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,2976,,"קניה, מערב אפריקה",צמח שושנת,"ריחנית, נישאת על גבעול","60-50 ס""מ",בינוני,לא,,"60-50 ס""מ",כידונן פארווה,Sansevieria parva,https://www.meltser.co.il/pics/plant-5313-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,מועטה-בינונית,כל אזורי הארץ פרט להר הגבוה ואזורים המועדים לקרה,רגיש לקרה,,עלה צר-בינוני עם עורקים כהים,לבנה,,"בבית מקום מואר, בחוץ צל מלא עד חצי יום שמש",כ,משפחת האגביים -,מתאים לקו חוף שלישי,,69a3f3b6d74e72faf5fe2c78,2026-03-01T08:07:18.358000,2026-07-11T22:41:39.779000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,1569,,"אנגולה, אפריקה הטרופית",סוקולנט,לא משמעותית,"40 ס""מ",איטי,לא,,"90-60 ס""מ",כידונן גלילני,Sansevieria cylindrica,https://www.meltser.co.il/pics/plant-3603-1.jpg,ירוק-עד,,רב-שנתיים בשרניים,מועטה-בינונית,כל אזורי הארץ החופשיים מקרה מתמשכת,רגיש לקרה,,"עלים מוארכים, זקופים וגליליים",ירקרקה,,"בבית מקום מואר, בחוץ צל מלא עד חצי יום שמש",כ,משפחת האגביים -,,,69a3f3b56a70a0618ec091da,2026-03-01T08:07:17.225000,2026-07-11T22:41:38.657000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",1275,מכלוא בין כילופסיס וקטלפה הפרחים במכבדים גדולים בקצות הענפים,מכלוא גנני,עץ רב-גזעים,דמויית חצוצרה,8-6 מ',מהיר,לא,,10-7 מ',כיטלפת טשקנט 'מורנינג קלאוד',X Chitalpa tashkentensis 'Morning Cloud',https://www.meltser.co.il/pics/plant-5098-1.jpg,נשיר מותנה,,עצים,בינונית-מועטה,כל אזורי הארץ,"עמיד ליובש, חום וקרה, עמיד לרוחות",,"נגדיים, פשוטים בירוק",לבן-ורדרד,פריחה מרהיבה,קרינת שמש ישירה,כ,משפחת הביגנוניים -,,ע'י גיזום במהלך העונה ניתן לקבל מספר גלי פריחה,69a3f3b47152bd8ee8779a53,2026-03-01T08:07:16.495000,2026-07-11T22:41:37.914000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,1571,,מערב אפריקה,צמח שושנת,לא משמעותית,"60-50 ס""מ",בינוני,לא,,"90-70 ס""מ",כידונן תלת-פסי,Sansevieria trifasciata,,ירוק-עד,,רב-שנתיים עשבוניים,מועטה-בינונית,,רגיש לקרה,,שטוחה נוקשה דמויית איזמל מוארך מפוספסת בירוק בהיר וכהה,לבנה,,"בבית מקום מואר, בחוץ צל מלא עד חצי יום שמש",כ,משפחת האגביים -,מתאים לקו חוף שלישי,,69a3f3b3f6a704c4a1b3ccfb,2026-03-01T08:07:15.723000,2026-07-11T22:41:37.201000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,1570,יוצר גוש המתרחב באטיות,מערב אפריקה,צמח שושנת,לא משמעותית,"80-60 ס""מ",בינוני,לא,,"90-70 ס""מ",כידונן תלת-פסי 'צהוב-שוליים',Sansevieria trifasciata,,,,רב-שנתיים עשבוניים,מועטה-בינונית,,,,עלים זקופים דמויי חרב מגוונים בפס צהוב בשוליים,לבן,,"בבית מקום מואר, בחוץ צל מלא עד חצי יום שמש",כ,משפחת האגביים -,,,69a3f3b2b15803b050d98caa,2026-03-01T08:07:14.991000,2026-07-11T22:41:36.070000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,2924,,,שושנת עלים נמוכה,פעמונית,"20 ס""מ",איטי-בינוני,לא,,"20-10 ס""מ",כפנית אפרפרה,Echeveria,,ירוק-עד,,רב-שנתיים בשרניים-משתרעים,מועטה,,רגיש לעודפי מים ולניקוז גרוע,,,,,קרינת שמש ישירה או הצללה קלה מאוד,כ,משפחת הטבוריתיים - Crassulaceae,,,69a3f3b10d3f90e930d3d464,2026-03-01T08:07:13.522000,2026-07-11T22:41:34.692000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב ובקיץ,1277,אוהב קרירות הפריחה נישאת מעל העלים,"זן גנני, אירופה עד הקווקז",רב- שנתי עשבוני,,"40-30 ס""מ",איטי,לא,,"45-20 ס""מ",כלנית היערות 'מדונה',Anemone sylvestris 'Madonna',https://www.meltser.co.il/pics/plant-2746-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,מוצלח יותר באזור ההר,"עמיד לקור, רגיש לשרב",,"מפורצת, רכה",לבן עם מרכז צהוב,פריחה ריחנית,הצללה חלקית עד מלאה,כ,משפחת הנוריתיים - Ranunculaceae,,"מדי שנה, לאחר הפריחה יש לגזום את הצמח נמוך",69a3f3b0ab04f88df1c19ae2,2026-03-01T08:07:12.791000,2026-07-11T22:41:34.001000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב ובקיץ,1279,"שימושים כתבלין - הזרעים - לסלטים, למרקים ולדברי מאפה העלים הצעירים לתיבול ולסלטים",יוון עד מצריים,עונתי- קיצי,סוככנית,"30 ס""מ",,לא,"""אניס""","90-70 ס""מ","כמנון האניס (""אניס"")",Pimpinella anisum,,עונתי קיץ,,עונתיים של קיץ,בינונית,כל אזורי הארץ,"עמיד לקרה ולשרב, רגיש לגיר ולמליחות",,"לצמח שלושה סוגי עלים - דמויי כלייה-משוננים,בעלי אונות משוננות ומנוצים","לבן, צהוב",,קרינת שמש ישירה,כ,משפחת הסוככיים - Apiaceae,,,69a3f3b092e869811dccf341,2026-03-01T08:07:12.074000,2026-07-11T22:41:33.289000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,2910,,,שושנת עלים נמוכה,פעמונית,,איטי-בינוני,לא,,,כפנית שעירה,Echeveria pulvinata,https://www.meltser.co.il/pics/plant-5187-1.jpg,ירוק-עד,,רב-שנתיים בשרניים,"מועטה, חסכוני במים",,,,,כתום,,קרינת שמש ישירה או הצללה קלה מאוד,כ,משפחת הטבוריתיים - Crassulaceae,,,69a3f3afb299d3bed3fb0b60,2026-03-01T08:07:11.344000,2026-07-11T22:41:32.613000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב המוקדם,2579,צמח חסון וחזק,אירופה הדרומית,רב- שנתי עשבוני,פרפרנית,1 מ',מהיר,לא,,"100-60 ס""מ",כתרון כחלחל,Coronilla glauca,https://www.meltser.co.il/pics/plant-2835-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,"מועטה, חסכוני במים אך נהנה מהשקיית עזר בקיץ",כל אזורי הארץ,"עמיד ליובש, למחלות ולמזיקים, רגיש למליחות קרקע גבוהה",,דמויית ביצה בצבע ירוק-כחלחל,צהוב חלמון,פריחה ריחנית,קרינת שמש ישירה,כ,משפחת הפרפרניים - Papilionaceae,,מגיב היטב לגיזום-לא לגזום נמוך מדי בעיקר ענפים מעוצים,69a3f3aee296b2db5d2b9d5a,2026-03-01T08:07:10.548000,2026-07-11T22:41:31.928000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בסתיו,1278,עמודי הפריחה מגיעים לגובה של כמטר ויותר מתרחב לגוש,"זן גנני, טיבט",רב- שנתי עשבוני,הפריחה נישאת גבוה מעל העלים,"כ-50 ס""מ",איטי,לא,,"40-30 ס""מ",כלנית לבידה 'רוז ביוטי',Anemone tomentosa 'Rose beuty',https://www.meltser.co.il/pics/plant-5242-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,מרובה,מוצלח יותר באזור ההר,עמיד לקור,,"מאוצבעת, מפורצת ורכה",ורוד,,הצללה חלקית,כ,משפחת הנוריתיים - Ranunculaceae,,,69a3f3ad644c0186a2597689,2026-03-01T08:07:09.395000,2026-07-11T22:41:30.819000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
